id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
44469,Yonge & Bloor 2 Bedroom Apartment,195095,Urbano,,Rosedale-Moore Park,43.67129,-79.38634,Private room,79,28,8,2017-08-27,0.06,16,311,0,
45399,Fountain View Studio - Eaton center,195095,Urbano,,Bay Street Corridor,43.66123,-79.38336,Entire home/apt,119,28,83,2022-08-21,0.56,16,249,4,
45453,Yonge & Bloor 2 Bedroom Master,195095,Urbano,,Rosedale-Moore Park,43.67128,-79.38422,Private room,105,28,9,2018-09-02,0.07,16,311,0,
516823,"Monthly, Cozy + Clean Studio in the Junction",533496,Eberhard P.,,Junction Area,43.66672,-79.47492,Entire home/apt,70,31,178,2022-11-12,1.39,2,77,2,
45893,Yonge & Bloor Lakeview Master BR,195095,Urbano,,Rosedale-Moore Park,43.6718,-79.38488,Private room,90,28,19,2021-08-09,0.13,16,339,0,
50110,Yorkville one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66899,-79.38559,Entire home/apt,120,28,58,2022-07-03,0.39,16,301,1,
51616,Large room in trendy King Street West.,237587,John,,Niagara,43.64296,-79.40451,Private room,55,91,24,2018-11-11,0.31,1,0,0,
517709,Bright House with Vegetable Garden,2549053,Nathalie,,Trinity-Bellwoods,43.65131,-79.4116,Entire home/apt,300,28,76,2018-08-16,0.61,1,337,0,
64635,Furnished Heritage Rooms Downtown 2,304551,Kintoo,,Niagara,43.64482,-79.40897,Private room,45,85,14,2022-08-31,0.10,4,219,3,
64641,Furnished Heritage Rooms Downtown,304551,Kintoo,,Niagara,43.64453,-79.40736,Private room,45,85,20,2022-12-23,0.14,4,251,3,
66856,Furnished Heritage Room Downtown 6,304551,Kintoo,,Niagara,43.64642,-79.40736,Private room,50,88,1,2011-02-10,0.01,4,363,0,
526594,Small Dog friendly Apt Garden Free Park EV charger,2588098,Reiner,,Willowdale East,43.76651,-79.40411,Entire home/apt,108,28,6,2014-12-01,0.05,1,180,0,
69464,Yonge & Bloor one bedroom Condo,195095,Urbano,,Church-Yonge Corridor,43.66949,-79.38384,Entire home/apt,140,30,55,2020-09-09,0.38,16,365,0,
526705,★ High-Tech Authentic Luxurious Loft -Queen West ★,1698603,Kyle,,Roncesvalles,43.64264,-79.43215,Entire home/apt,189,3,61,2022-10-02,0.48,1,172,8,STR-2011-FYPDVD
75051,"GreatSpace,Backyard, 5min to Subway",368707,Sandra,,Dufferin Grove,43.65767,-79.43242,Entire home/apt,149,28,273,2020-01-26,1.90,2,66,0,
529227,Little Italy-4 bedroom house,2600229,Orsolya,,Palmerston-Little Italy,43.65836,-79.42479,Entire home/apt,295,28,18,2018-08-19,0.14,1,196,0,
84151,North City View DT Apartment,195095,Urbano,,Rosedale-Moore Park,43.67138,-79.38424,Entire home/apt,160,28,24,2021-11-21,0.17,16,365,0,
533659,Best View in Downtown 5 Star Luxury 1+1 w/office,1019968,Roman,,Waterfront Communities-The Island,43.63927,-79.38206,Entire home/apt,226,28,167,2022-12-06,1.31,1,146,9,STR-2011-FLKRVB
537679,NIce room with private bathroom,2586974,Yin,,Mimico (includes Humber Bay Shores),43.62452,-79.48793,Private room,200,28,0,,,1,365,0,
112842,Gorgeous Condo near High Park!!,575127,Micheline,,High Park North,43.65703,-79.46719,Entire home/apt,66,120,12,2017-03-05,0.09,1,231,0,
543810,Spacious 1+1 Condo Downtown Toronto,2671905,R.,,Waterfront Communities-The Island,43.63942,-79.39216,Entire home/apt,199,28,11,2015-08-16,0.10,1,0,0,
547777,A Beautiful Funky Toronto Apartment,2692759,Ayelet And Sean,,Palmerston-Little Italy,43.66051,-79.42741,Entire home/apt,90,28,3,2017-10-17,0.02,1,0,0,
113175,Best luxury location in downtown Toronto!,576192,Faria,,Waterfront Communities-The Island,43.63987,-79.39523,Entire home/apt,105,30,39,2021-04-04,0.28,1,128,0,
571429,Chic Upper Beach 3 Bedroom Beauty,377846,Nick & Nena,,East End-Danforth,43.68519,-79.29338,Entire home/apt,139,28,32,2021-10-09,0.26,10,311,0,
119441,STYLISH  LAKEVIEW / KING SIZE BED/DOWNTOWN+PARKING,174063,Denis,,South Parkdale,43.63737,-79.44022,Entire home/apt,150,28,80,2022-10-31,0.57,4,364,1,
131401,WATERFRONT LUXURY SUITE - DOWNTOWN,604233,WaterfrontExecSuites,,Niagara,43.63743,-79.40104,Entire home/apt,73,95,11,2022-05-01,0.12,1,107,1,
573892,DOWNTOWN TORONTO LUXURY FURNISHED CORPORATE SUITE,2175675,Frank,,Waterfront Communities-The Island,43.64278,-79.37985,Entire home/apt,119,28,84,2022-08-18,0.67,3,290,2,
146601,Modern 1BR Downtown - Blue Jays Way,436139,Brian,,Waterfront Communities-The Island,43.64584,-79.39051,Entire home/apt,100,28,8,2021-09-30,0.06,1,14,0,STR-2111-HPCXVK
593324,Charming Victorian in Leslieville,2929774,Susan,,South Riverdale,43.66114,-79.34742,Entire home/apt,115,28,7,2015-10-06,0.06,1,0,0,
154743,Downtown Yorkville Toronto,744412,Gloria,,Church-Yonge Corridor,43.67018,-79.38372,Entire home/apt,95,180,68,2022-02-28,0.49,1,271,1,
602407,Large bedroom with private bathroom,2980659,Nanou,,Woodbine Corridor,43.67774,-79.31352,Private room,71,28,40,2019-08-10,0.32,1,364,0,
179578,Furnished 1+1 bed Condo Apartment,545074,Sohail,,Woburn,43.78196,-79.24634,Entire home/apt,80,28,0,,,2,0,0,
620965,Private Room in Artist Home by Transit,897683,Hajnal,,Birchcliffe-Cliffside,43.70396,-79.24856,Private room,35,28,28,2020-07-26,0.22,2,180,0,STR-2010-GCSXPF
184784,2 bd Apt at Yonge & Bloor Yorkville,656777,Pere,,Church-Yonge Corridor,43.67005,-79.38372,Entire home/apt,219,180,62,2020-04-04,0.45,1,250,0,
624190,Danforth/Greek Town  appartment,3096162,Brigitt,,Broadview North,43.69032,-79.35236,Entire home/apt,450,28,0,,,1,0,0,
192335,Studio Loft- 2 flr- Liberty Village,140602,Mario,,South Parkdale,43.63677,-79.42099,Entire home/apt,85,28,55,2020-03-02,0.40,1,0,0,
625877,Calming Bedroom 2 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67639,-79.31017,Private room,37,30,20,2022-12-03,0.19,3,235,3,
625942,Calming Bedroom 3 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67739,-79.31034,Private room,37,28,9,2017-10-08,0.08,3,0,0,
192860,modern clean quiet 2B@ High Park -40% monthly,533496,Eberhard P.,,Junction Area,43.66492,-79.47384,Entire home/apt,175,2,127,2022-12-30,0.92,2,47,17,STR-2010-FPPDPC
196584,Spacious 1 Bedroom Suite on Subway Line!,957466,Karen,,Oakridge,43.69431,-79.28563,Entire home/apt,88,14,36,2022-12-14,0.46,1,184,11,STR-2012-HLWPHK
207206,Beautiful Newly Renovated 2BDM Home,1019538,Stefan,,Little Portugal,43.6471,-79.4376,Entire home/apt,300,28,21,2022-04-25,0.16,2,353,2,STR-2010-GPKRPG
627217,parking space only,3057451,Jessica,,Weston-Pellam Park,43.67368,-79.46032,Shared room,100,28,0,,,1,0,0,
224775,"Location, Location downtown Toronto /  Lower Rate",1170217,Frank,,Church-Yonge Corridor,43.6619,-79.37727,Private room,75,28,33,2022-12-10,0.36,2,251,5,
638500,3 bdrm on Queen West TO,3178928,Lisa Marie,,South Parkdale,43.63907,-79.44036,Entire home/apt,95,28,10,2016-09-26,0.11,1,0,0,
228568,BEST VIEW in the City! Luxury condo,934821,Rob,,Cabbagetown-South St.James Town,43.66593,-79.37655,Entire home/apt,230,12,65,2022-08-07,0.48,3,0,6,STR-2104-FLPKVB
638586,Toronto Downtown near TIFF &  Convention Centre,3186285,Solange,,Waterfront Communities-The Island,43.64356,-79.3903,Entire home/apt,300,28,62,2021-05-23,0.60,1,358,0,
232794,2000 FT 1  Bed.Yorkville next to Four Seasons,1218097,Veronica,,Annex,43.6715929,-79.3908687,Entire home/apt,210,28,6,2020-03-18,0.05,1,268,0,
643389,"Bachelor Apt, 2nd flr, South Window",3217095,Mark,,South Parkdale,43.63589,-79.42796,Entire home/apt,65,28,3,2017-05-20,0.04,1,0,0,
239449,Prime Annex 1 BR +balcony - Work from home!,349772,Steven,,Annex,43.66701,-79.40625,Entire home/apt,87,28,30,2022-10-14,0.26,1,165,3,
643916,Basement apartment (1 bdrm) in lower Junction,574360,Yvonne,,Junction Area,43.66308,-79.47795,Entire home/apt,120,28,5,2016-04-27,0.05,1,189,0,
248940,Basement Apartment perfect for 3,1304211,Nadia,,Caledonia-Fairbank,43.68238,-79.46038,Entire home/apt,48,28,91,2022-11-15,0.72,1,28,17,STR-2012-GZXRVH
266300,FURNISHED ONE-BDRM TORONTO KING W,1396237,Jonathan,,Niagara,43.63999,-79.41465,Entire home/apt,105,30,5,2019-06-11,0.07,1,0,0,
269355,Elegant apartment in the heart of Toronto,1411076,Adam,,Casa Loma,43.68419,-79.40125,Entire home/apt,77,28,0,,,1,0,0,
654048,Large 4 Bedroom House in Toronto Private Clean,3289972,Minoo,,Morningside,43.7837,-79.20675,Entire home/apt,190,28,16,2022-09-30,0.13,1,301,1,
273304,In the heart of Toronto downtown!,1409872,Ravish,,Church-Yonge Corridor,43.6605,-79.38057,Private room,180,28,0,,,1,0,0,
288341,Beautiful Victorian Home,1368256,Robert,,North St.James Town,43.67098,-79.37434,Entire home/apt,250,4,28,2022-11-07,0.25,1,314,9,STR-2009-GXRRPH
655522,Sunny and Charming Apartment,3299954,Basil,,Kensington-Chinatown,43.65667,-79.39539,Entire home/apt,85,28,29,2018-08-10,0.23,1,0,0,
666670,Super Studio in the Upper Beach II,377846,Nick & Nena,,East End-Danforth,43.68614,-79.29126,Entire home/apt,72,28,45,2020-03-31,0.39,10,324,0,
307726,Boutique Chic at Maple Leaf Square,1108156,Karen,,Waterfront Communities-The Island,43.64221,-79.38061,Entire home/apt,85,28,66,2022-05-28,0.50,2,0,2,
314459,Cosy room by Toronto's Danforth Ave,1615944,Julia,,Blake-Jones,43.67739,-79.33599,Private room,31,28,37,2020-07-04,0.29,1,1,0,
669162,SPECTACULAR VIEW DWNTOWN TORONTO.,2942180,Jerry,,Cabbagetown-South St.James Town,43.66667,-79.37502,Entire home/apt,225,28,0,,,1,358,0,
325432,"Great 'hood, no car needed, 3.5br",1664812,Mark,,High Park North,43.66106,-79.45605,Entire home/apt,260,28,0,,,1,0,0,
670171,Refreshing High Park Apt - close to Lake / Nature,3395349,Suzanna,,High Park North,43.65627,-79.45863,Entire home/apt,95,28,0,,,1,363,0,
361557,Downtown/Stylish 2 Bdr.   Apt /Garden +Parking,174063,Denis,,South Parkdale,43.63557,-79.43999,Entire home/apt,100,365,67,2022-02-05,0.53,4,364,1,
701230,Authentic Bright Artist's Loft,3587917,Darby,,High Park North,43.65873,-79.45336,Entire home/apt,100,28,15,2018-07-31,0.13,1,0,0,
702286,Beautiful Garden Apt With Porches,3604846,Wies,,High Park-Swansea,43.65374,-79.45359,Entire home/apt,137,28,19,2022-08-06,0.15,4,345,1,
361831,Townhome/Condo at The Mona Lisa,1828773,Silvana,,Willowdale East,43.77873,-79.41245,Private room,140,28,0,,,1,0,0,
363057,Charming Century House in Beaches,1816495,Katharine,,The Beaches,43.67262,-79.30057,Entire home/apt,199,1,25,2022-10-03,0.37,3,157,23,STR-2203-GGLHHF
703124,Beautiful large 3 bdrm in High Park Roncesvalles,3604846,Wies,,High Park-Swansea,43.65329,-79.45257,Entire home/apt,185,28,23,2021-11-01,0.21,4,280,0,
703133,2 BDRM 2000SF Executive Suite,3604846,Wies,,High Park-Swansea,43.65563,-79.45259,Entire home/apt,170,30,4,2019-04-20,0.03,4,280,0,
366973,Spacious Modern Cozy King W Toronto,1015670,Grace,,Waterfront Communities-The Island,43.64226,-79.40076,Entire home/apt,361,28,9,2017-09-12,0.09,1,358,0,
728817,Charming Victorian Home,3783106,Jeremy And Monica,,Roncesvalles,43.64147,-79.44633,Entire home/apt,485,5,12,2022-08-07,0.10,1,5,3,STR-2012-HGVHHJ
387077,Furnished Downtown Studio Suite 2,304551,Kintoo,,University,43.66143,-79.40883,Private room,55,85,1,2013-08-11,0.01,4,364,0,
390395,SUNNY DBL CORKTOWN BREAKFAST EAST DOWNTOWN,1952926,Sean,,Moss Park,43.65612,-79.36054,Private room,60,28,829,2022-10-22,6.32,1,3,1,
756619,Winchester Suite /  Large Modern Bedroom Downtown,3982898,Andrew,,Cabbagetown-South St.James Town,43.664642,-79.371208,Private room,96,3,74,2022-12-26,0.64,3,165,18,STR-2010-HLLXPK
403200,Yonge & Bloor Lakview Bedroom,195095,Urbano,,Rosedale-Moore Park,43.67176,-79.38555,Private room,89,28,4,2022-09-19,0.04,16,190,1,
762143,Hidden lakeview oasis downtown,4017316,Patricia,,Waterfront Communities-The Island,43.63708,-79.39198,Entire home/apt,130,180,6,2017-06-03,0.06,1,220,0,
406646,1BR-Close to Don Mills & Eglinton 202,1854872,Nadarajah,,Flemingdon Park,43.72054,-79.33524,Private room,45,28,37,2022-10-01,0.32,5,322,4,
762472,Amazing Loft for rent downtown T.O.,4019741,Peter,,Moss Park,43.65036,-79.36823,Entire home/apt,139,28,0,,,1,0,0,
413276,Yonge & Wellesley Prime Downtown Full Apartment,2056128,Robert,,Church-Yonge Corridor,43.66429,-79.383,Entire home/apt,362,2,76,2022-12-26,0.59,2,0,8,STR-2204-GLMPHG
771141,Studio Loft/Walk to Eaton Center,4068231,Margaret,,Moss Park,43.65802,-79.37108,Entire home/apt,79,31,30,2022-10-08,0.25,3,322,4,
415104,Furnished Luxury Condos North York,2064477,David,,Willowdale East,43.76127,-79.40824,Entire home/apt,150,30,6,2022-08-25,0.14,4,88,2,
774352,Ultimate Yorkville Luxury,4085292,Sky Suites,,Bay Street Corridor,43.66896,-79.38671,Entire home/apt,400,28,70,2022-04-15,0.73,3,365,1,
415110,Downtown Furnished Luxury Condo Toronto,2064477,David,,Waterfront Communities-The Island,43.64411,-79.39142,Entire home/apt,160,30,2,2022-05-31,0.05,4,178,1,
415111,Luxury Condo North York - Two Bedroom Suite,2064477,David,,Willowdale East,43.76292,-79.40878,Entire home/apt,225,30,5,2019-09-11,0.12,4,89,0,
415135,Torontos Entertainment District,2064477,David,,Waterfront Communities-The Island,43.64615,-79.39275,Entire home/apt,155,30,5,2022-09-11,0.07,4,358,3,
777132,Nice view in uptown Toronto!,1664833,Romain-Francois,,Don Valley Village,43.77659,-79.35056,Private room,55,1,191,2022-12-09,1.58,1,42,33,STR-2205-GPSKVG
429943,Super Studio in the Upper Beach,377846,Nick & Nena,,East End-Danforth,43.68672,-79.29328,Entire home/apt,72,28,46,2022-08-31,0.36,10,250,5,
456371,Calming Bedroom 1 - Beaches Toronto,2268652,Julie,,Woodbine Corridor,43.67549,-79.3104,Private room,33,30,19,2020-10-31,0.18,3,5,0,
457588,Furnished Luxury @ The Eaton Centre,1805882,Elisabeth,,Church-Yonge Corridor,43.65469,-79.37986,Entire home/apt,300,28,8,2022-08-27,0.07,3,365,1,Exempt
779670,Rosedale Furnished Modern 4 Bed House Prking&Yard,4111007,Stephanie,,Rosedale-Moore Park,43.67716,-79.38653,Entire home/apt,420,28,1,2019-05-10,0.02,1,219,0,
462366,Quaint Mid-Town Toronto Guestroom,2297131,Liz,,Brookhaven-Amesbury,43.7054,-79.48584,Private room,55,28,34,2022-10-14,0.27,1,356,1,
788710,Luxury Toronto Apartment,844281,Richard,,High Park-Swansea,43.64366,-79.45216,Entire home/apt,80,30,2,2020-04-14,0.02,1,0,0,
466650,Spacious Scandinavian Style Home in King West,1039434,Juli,,Niagara,43.64322,-79.40293,Entire home/apt,299,28,71,2022-12-22,0.56,1,126,10,STR-2109-HKGHHK
473827,Designer-inspired Toronto living.,2349264,George / John,,Oakwood Village,43.6879,-79.43938,Entire home/apt,115,28,99,2020-02-06,0.78,1,335,0,
495303,Your Home In Toronto,1241161,Danny,,Dovercourt-Wallace Emerson-Junction,43.66446,-79.42537,Entire home/apt,106,29,115,2019-11-11,0.92,1,90,0,
789266,Walk to Trendy Eateries from a Vibrant Apartment,3921786,Michelle,,Junction Area,43.66682,-79.47394,Entire home/apt,125,28,120,2022-11-20,1.97,1,95,27,STR-2009-JCLXPM
1033151,The Great Gerrard - Paris Suite,377846,Nick & Nena,,East End-Danforth,43.6809,-79.30485,Entire home/apt,75,28,46,2022-10-18,0.39,10,349,4,
790887,Yonge & Wellesley Prime Downtown Shared Apartment,2056128,Robert,,Church-Yonge Corridor,43.66414,-79.38351,Private room,151,1,427,2022-12-04,3.67,2,84,79,STR-2204-GLMPHG
1033162,DOWNTOWN TORONTO LUXURY PENTHOUSE CORPORATE SUITE,2175675,Frank,,Waterfront Communities-The Island,43.64285,-79.38026,Entire home/apt,115,28,7,2022-09-30,0.07,3,365,1,
1036076,"Luxury Apt, Garden, small Dog welcome, Ev Charger",4468895,Melanie,,Willowdale East,43.76633,-79.40424,Entire home/apt,128,28,35,2022-10-13,0.35,1,156,6,
791012,1+ den near CN Tower w/ parking,4167411,Andie,,Waterfront Communities-The Island,43.63923,-79.39358,Entire home/apt,130,28,4,2015-08-16,0.04,1,0,0,
1037034,Hip 3bdrm house with yard+garage,5709010,Jode,,Dovercourt-Wallace Emerson-Junction,43.66695,-79.42156,Entire home/apt,125,28,58,2020-01-09,0.50,1,0,0,
1042311,1 Bedroom in Leslieville Toronto!,5736902,Christine,,South Riverdale,43.666,-79.33684,Entire home/apt,85,30,37,2022-09-10,0.33,1,78,6,STR-2009-FKBDPB
794506,Beautiful suite in Downtown Toronto,4186011,Oron,,Waterfront Communities-The Island,43.63996,-79.39109,Entire home/apt,206,3,100,2022-12-24,0.95,1,320,46,STR-2011-HZQKVM
1057144,Beautiful Toronto Home opp Park,265033,Vivienne And Michael,,Dufferin Grove,43.65883,-79.43081,Entire home/apt,225,28,6,2016-10-28,0.06,1,358,0,
1058442,2 Bedroom Penthouse Downtown,1805882,Elisabeth,,Church-Yonge Corridor,43.65456,-79.37906,Entire home/apt,375,30,2,2018-07-31,0.02,3,365,0,
796501,Stunning modern bachelor apartment,4195876,Dale,,Casa Loma,43.68212,-79.40447,Private room,162,28,91,2020-09-07,0.80,2,365,0,
1066060,Entire home in Toronto,1618054,Nick,,The Beaches,43.66715,-79.31288,Entire home/apt,195,29,6,2021-11-07,0.15,1,1,0,
799800,"LONG-TERM, FEMALES, CLEAN, COZY-AIRPORT P/U POSS.",1786233,Mina,,Thistletown-Beaumond Heights,43.73732,-79.5744,Private room,25,28,23,2017-10-01,0.19,1,276,0,
1066205,Downtown East One Bdrm and Spacious Bath,4010527,Diane,,Moss Park,43.65696,-79.37193,Entire home/apt,259,31,27,2022-07-31,0.35,3,282,1,
1080121,Downtown Suite with the Best Views in the City,672978,Katy,,Waterfront Communities-The Island,43.64159,-79.38115,Entire home/apt,186,90,516,2020-03-18,4.48,2,365,0,
818228,Private Room in Downtown Toronto RM2,4297691,Graeme,,Dovercourt-Wallace Emerson-Junction,43.65851,-79.4431,Private room,65,1,394,2022-12-30,3.44,1,341,72,STR-2204-GFYHHF
1092407,Great Gerrard - Mona Lisa Suite,377846,Nick & Nena,,East End-Danforth,43.68185,-79.30506,Entire home/apt,75,28,32,2021-06-01,0.28,10,250,0,
1106103,Rare Trinity Bellwoods w/ Outdoor Kitchen & Living,6073307,Victoria,,Trinity-Bellwoods,43.6524,-79.41476,Entire home/apt,275,28,0,,,1,365,0,
820177,Little Italy 1 Bedroom Apt - Excellent Location!,149566,Vinita + Joe,,Palmerston-Little Italy,43.65555,-79.42017,Entire home/apt,95,28,38,2022-12-31,0.31,2,217,3,
1110760,The Great Gerrard - New York Suite,377846,Nick & Nena,,East End-Danforth,43.68239,-79.30521,Entire home/apt,70,28,32,2022-10-23,0.27,10,331,6,
822085,Beautiful Deluxe Toronto Home,4316883,Scott,,Rosedale-Moore Park,43.689,-79.37799,Entire home/apt,1001,28,8,2021-08-21,0.09,1,363,0,STR-2206-GTRDVH
1144283,Cozy Bedroom In house,6175788,Victoria,,Danforth East York,43.69005,-79.33563,Private room,50,28,24,2019-11-30,0.21,1,206,0,
827774,Beautiful House in Central Toronto,4340437,Ted,,Danforth,43.68255,-79.33506,Private room,85,28,0,,,1,0,0,
1145641,Annex/Little Italy Private Room,4966594,Mark,,University,43.65967,-79.40819,Private room,55,28,15,2019-08-01,0.13,1,36,0,
1152834,Cosy Rooms Toronto Bluffs Private,6318013,Sean,,Scarborough Village,43.73281,-79.22215,Private room,80,28,0,,,1,362,0,
833588,Lovely place in prime Yorkville,4361863,Henry,,Annex,43.66943,-79.39085,Entire home/apt,125,28,12,2022-12-14,0.10,1,261,5,
835116,Comfy 1BD Great Location! Park Free,2019357,Tyrone,,South Riverdale,43.66152,-79.34284,Entire home/apt,109,28,22,2015-09-19,0.18,1,0,0,
1156413,Charming Victorian House: High Park,1590126,Melissa  Slatkoff,,Roncesvalles,43.64355,-79.44244,Entire home/apt,245,28,27,2018-07-11,0.23,2,0,0,
842016,"Beautiful, Bright, Fully Furnished",1930866,Drea,,Casa Loma,43.68388,-79.40719,Shared room,76,28,0,,,1,0,0,
843521,Forest Hill Village Condo,4403844,Alana,,Forest Hill South,43.6898,-79.41314,Entire home/apt,141,28,108,2019-01-12,0.95,2,0,0,
1161888,NYC Style Loft in the heart of Toronto ..,1478241,Stephanie,,Niagara,43.63495,-79.41771,Entire home/apt,159,28,102,2022-11-14,0.98,1,70,5,STR-2204-FMSHHC
1162480,Chic Downtown Condo Loft + parking,6255603,Fojan,,Regent Park,43.65695,-79.35854,Entire home/apt,141,29,54,2020-02-08,0.54,1,339,0,
1163556,Urban cottage in the heart of the city,6373335,Max,,Yorkdale-Glen Park,43.70641,-79.44287,Entire home/apt,205,5,8,2022-12-16,0.17,2,169,2,STR-2110-GMWVHG
1163664,Danforth - 1 bedroom apartment,5942147,Becky,,North Riverdale,43.67602,-79.35501,Entire home/apt,100,28,4,2015-08-05,0.04,1,0,0,
849500,Central Downtown room with views,4435131,Olivia,,Moss Park,43.65114,-79.36766,Private room,86,28,135,2020-03-04,1.13,1,225,0,
1170889,COOL SPOT TORONTO-GRT DEAL-HIP HOOD,6410636,Deb,,Palmerston-Little Italy,43.656436988517946,-79.42472658751296,Private room,95,30,18,2022-08-20,0.16,1,330,2,
855991,HOTEL ALTERNATIVE accommodation,4477219,Vas,,Church-Yonge Corridor,43.65474,-79.37779,Entire home/apt,196,28,13,2022-11-15,0.13,4,97,2,
1179469,Oasis in Heart of Kensington Market,569339,Cara,,Kensington-Chinatown,43.65466,-79.40343,Private room,221,28,68,2019-09-02,0.59,2,365,0,
864193,Big Room with King Bed and mattres,4534248,Nida,,Newtonbrook West,43.78345,-79.44525,Private room,88,28,0,,,1,0,0,
1179509,Bright + New Kensington Market Room,569339,Cara,,Kensington-Chinatown,43.6537,-79.4017,Private room,120,28,102,2022-08-22,0.88,2,365,3,
883109,Your home in the heart of Toronto,4517569,Laurie And Martin,,Playter Estates-Danforth,43.68219,-79.35405,Entire home/apt,225,28,6,2017-09-03,0.05,1,0,0,
1194561,Cozy house in Toronto's Film District.,6527771,Trixie,,South Riverdale,43.66256,-79.3325,Entire home/apt,85,28,32,2022-12-21,0.28,1,7,2,
892352,Panoramic Views in Huge and Bright Loft. Includes Parking,37326356,Stephen,,Waterfront Communities-The Island,43.6473576,-79.3981582,Entire home/apt,289,2,267,2023-01-03,2.35,1,142,25,STR-2204-HPGPHK
1194984,Spacious Room and Private Bath,6530148,Lin,,Roncesvalles,43.644,-79.4427,Private room,65,28,24,2017-08-26,0.21,1,88,0,
921532,A Tiny Hotel - The Malibu Room,4954899,Kristin,,Greenwood-Coxwell,43.67698,-79.32201,Private room,50,28,53,2022-12-11,3.02,4,61,35,STR-2205-GKHVHF
1196880,Happy Downtown Lower Penthouse,6539250,Jennifer,,Niagara,43.64175,-79.41108,Entire home/apt,123,90,11,2019-04-25,0.12,1,303,0,
950053,PAN AM PENTHOUSE WITH SKYLINE VIEWS,5153529,Adrian,,Regent Park,43.65794,-79.35755,Entire home/apt,160,365,10,2016-03-02,0.09,2,365,0,
1202446,Peaceful room @ King/Spadina,2929374,Bert,,Waterfront Communities-The Island,43.64482,-79.39416,Private room,106,1,74,2022-12-23,0.64,3,25,12,STR-2012-HTGBHL
954475,1 BR-Close to Yonge & Eglinton 101,1854872,Nadarajah,,Flemingdon Park,43.72054,-79.33524,Private room,50,28,31,2022-06-23,0.26,5,126,2,
1209935,Downtown Apt  Historic Cabbagetown,195472241,Vesta,,Cabbagetown-South St.James Town,43.66483,-79.36945,Entire home/apt,195,28,52,2022-12-11,0.52,1,365,29,STR-2012-HJKVHK
954935,Furnished 1 Bedroom Appartment,5186386,Kc,,South Riverdale,43.66451,-79.33498,Entire home/apt,80,30,31,2022-12-04,0.27,1,158,5,
955073,YONGE - DUNDAS Fully Furnished,4477219,Vas,,Church-Yonge Corridor,43.655,-79.3796,Entire home/apt,50,28,11,2020-06-30,0.18,4,110,0,
1214297,Beautiful Lower level/ Basement Apt - 2 bedroom,3604846,Wies,,High Park-Swansea,43.65305,-79.45495,Entire home/apt,137,30,20,2019-06-20,0.18,4,280,0,
1221275,✈︎Fully-Equipped 2-BR Condo in DT Toronto✈︎,785826,Sky View,,Waterfront Communities-The Island,43.64184,-79.38173,Entire home/apt,150,28,5,2022-09-25,0.04,138,84,2,
